run1_srcid,sector,input_file,source_file,source_member,aermod_srcid,facility_id,facility_name,region_cd,erptype,unit_id,rel_point_id,process_id,scc,poll,longitude,latitude,utm_e_m,utm_n_m,src_elev_m,ann_value,emis_gps,so2_ann_value_total,so2_emis_gps_total,so2_allocation_fraction,allocation_basis,stkhgt,stkhgt_m,stkdiam,stkdiam_m,stktemp,stktemp_k,stkvel,stkvel_mps,srcgroup,rank
Q0001877,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33530113_31984812_9221714,4056411,CEDAR BAYOU PLANT,48201,2,33530113,31984812,9221714,10200701,SO2,-94.918214,29.823466999999997,314648.5032298685,3300767.7595022153,0.0,0.009318895624863047,0.0002680733100116858,20.4136,0.5872306699791984,0.00045650427287999415,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,199.0,60.6552,13.5,4.1148,300.0,422.0388888888889,9.7,2.95656,FAC012,12
Q0001878,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33530213_31979912_9221614,4056411,CEDAR BAYOU PLANT,48201,2,33530213,31979912,9221614,10200701,SO2,-94.9182,29.824197,314651.2039598531,3300848.647794555,0.0,0.008573383974874005,0.00024662744521075094,20.4136,0.5872306699791984,0.00041998393104959465,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,199.0,60.6552,13.5,4.1148,300.0,422.0388888888889,20.5,6.2484,FAC012,12
Q0001879,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33530413_31980012_9221414,4056411,CEDAR BAYOU PLANT,48201,2,33530413,31980012,9221414,10200701,SO2,-94.917936,29.824561,314677.39010361454,3300888.5674184323,0.0,0.0011182674749835658,3.216879720140229e-05,20.4136,0.5872306699791984,5.4780512745599296e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,199.0,60.6552,13.5,4.1148,300.0,422.0388888888889,9.7,2.95656,FAC012,12
Q0001880,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33531313_31979912_9220414,4056411,CEDAR BAYOU PLANT,48201,2,33531313,31979912,9220414,10200701,SO2,-94.9182,29.824197,314651.2039598531,3300848.647794555,0.0,0.010437163099846613,0.00030024210721308806,20.4136,0.5872306699791984,0.0005112847856255934,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,199.0,60.6552,13.5,4.1148,300.0,422.0388888888889,20.5,6.2484,FAC012,12
Q0001881,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33532313_108722812_149415214,4056411,CEDAR BAYOU PLANT,48201,2,33532313,108722812,149415214,30182002,SO2,-94.923389,29.827803000000003,314156.38944277994,3301256.6903394465,0.0,0.04100314074939741,0.0011795225640514172,20.4136,0.5872306699791984,0.0020086188006719742,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,1.0,0.3048,0.5,0.1524,100.0,310.92777777777775,0.1,0.03048,FAC012,12
Q0001882,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33533613_31996612_9217914,4056411,CEDAR BAYOU PLANT,48201,2,33533613,31996612,9217914,40701613,SO2,-94.919253,29.823017,314547.25733003946,3300719.555958501,0.0,0.3533725220948068,0.010165339915643124,20.4136,0.5872306699791984,0.017310642027609378,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,32.0,9.7536,3.0,0.9144,80.0,299.81666666666666,0.1,0.03048,FAC012,12
Q0001883,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33539713_31985312_9176714,4056411,CEDAR BAYOU PLANT,48201,2,33539713,31985312,9176714,40701613,SO2,-94.916142,29.828069,314857.2400207744,3301274.496413214,0.0,0.2665204148710832,0.007666896666334212,20.4136,0.5872306699791984,0.013056022204367832,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,20.0,6.096,3.0,0.9144,150.0,338.7055555555555,0.1,0.03048,FAC012,12
Q0001884,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33541013_31982612_9173514,4056411,CEDAR BAYOU PLANT,48201,2,33541013,31982612,9173514,10200701,SO2,-94.917917,29.824483,314679.0823660571,3300879.8915699334,0.0,0.004100314074939741,0.00011795225640514175,20.4136,0.5872306699791984,0.00020086188006719744,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,130.0,39.624,5.5,1.6764,274.0,407.5944444444444,43.0,13.1064,FAC012,12
Q0001885,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33541713_31973212_9172814,4056411,CEDAR BAYOU PLANT,48201,2,33541713,31973212,9172814,40718097,SO2,-94.914847,29.825933000000003,314978.45323058113,3301035.6673543695,0.0,0.8152169892630194,0.023451053159822273,20.4136,0.5872306699791984,0.03993499379154189,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,80.0,299.81666666666666,0.1,0.03048,FAC012,12
Q0001886,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33544013_64834412_97718714,4056411,CEDAR BAYOU PLANT,48201,2,33544013,64834412,97718714,10200701,SO2,-94.917758,29.823844,314693.2694102363,3300808.810982739,0.0,0.003354802424950697,9.650639160420687e-05,20.4136,0.5872306699791984,0.00016434153823679788,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,143.0,43.586400000000005,5.58,1.700784,340.0,444.26111111111106,45.2,13.77696,FAC012,12
Q0001887,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33544213_64836612_97718114,4056411,CEDAR BAYOU PLANT,48201,2,33544213,64836612,97718114,10200701,SO2,-94.917644,29.823275,314703.23680552654,3300745.561417256,0.0,0.004845825724928785,0.0001393981212060766,20.4136,0.5872306699791984,0.00023738222189759696,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,143.0,43.586400000000005,5.58,1.700784,340.0,444.26111111111106,45.2,13.77696,FAC012,12
Q0001888,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33544313_64832612_97718214,4056411,CEDAR BAYOU PLANT,48201,2,33544313,64832612,97718214,10200701,SO2,-94.917644,29.823275,314703.23680552654,3300745.561417256,0.0,0.004473069899934263,0.00012867518880560916,20.4136,0.5872306699791984,0.00021912205098239718,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,143.0,43.586400000000005,5.58,1.700784,340.0,444.26111111111106,45.2,13.77696,FAC012,12
Q0001889,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33544413_64836712_97718314,4056411,CEDAR BAYOU PLANT,48201,2,33544413,64836712,97718314,10200701,SO2,-94.917689,29.823475,314699.2568777837,3300767.801181694,0.0,0.004473069899934263,0.00012867518880560916,20.4136,0.5872306699791984,0.00021912205098239718,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,143.0,43.586400000000005,5.58,1.700784,340.0,444.26111111111106,45.2,13.77696,FAC012,12
Q0001890,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33544513_64834512_97718414,4056411,CEDAR BAYOU PLANT,48201,2,33544513,64834512,97718414,10200701,SO2,-94.917689,29.823475,314699.2568777837,3300767.801181694,0.0,0.004100314074939741,0.00011795225640514175,20.4136,0.5872306699791984,0.00020086188006719744,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,143.0,43.586400000000005,5.58,1.700784,340.0,444.26111111111106,45.2,13.77696,FAC012,12
Q0001891,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33544713_64835912_97718614,4056411,CEDAR BAYOU PLANT,48201,2,33544713,64835912,97718614,10200701,SO2,-94.917725,29.823647,314696.0950978962,3300786.92303613,0.0,0.004473069899934263,0.00012867518880560916,20.4136,0.5872306699791984,0.00021912205098239718,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,143.0,43.586400000000005,5.58,1.700784,340.0,444.26111111111106,45.2,13.77696,FAC012,12
Q0001892,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33544913_64835012_97718814,4056411,CEDAR BAYOU PLANT,48201,2,33544913,64835012,97718814,10200701,SO2,-94.917758,29.823844,314693.2694102363,3300808.810982739,0.0,0.003727558249945219,0.0001072293240046743,20.4136,0.5872306699791984,0.00018260170915199766,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,143.0,43.586400000000005,5.58,1.700784,340.0,444.26111111111106,45.2,13.77696,FAC012,12
Q0001893,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33545013_64830412_97718914,4056411,CEDAR BAYOU PLANT,48201,2,33545013,64830412,97718914,10200701,SO2,-94.917794,29.824033,314690.1390362663,3300829.817065644,0.0,0.004473069899934263,0.00012867518880560916,20.4136,0.5872306699791984,0.00021912205098239718,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,143.0,43.586400000000005,5.58,1.700784,340.0,444.26111111111106,45.2,13.77696,FAC012,12
Q0001894,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33545113_64835112_97719014,4056411,CEDAR BAYOU PLANT,48201,2,33545113,64835112,97719014,10200701,SO2,-94.917794,29.824033,314690.1390362663,3300829.817065644,0.0,0.004100314074939741,0.00011795225640514175,20.4136,0.5872306699791984,0.00020086188006719744,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,143.0,43.586400000000005,5.58,1.700784,340.0,444.26111111111106,45.2,13.77696,FAC012,12
Q0001895,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33545213_31995012_6409014,4056411,CEDAR BAYOU PLANT,48201,2,33545213,31995012,6409014,40799999,SO2,-94.914664,29.828028000000003,314999.99983061885,3301267.5761333294,0.0,1.0556444963844862,0.030367344558123767,20.4136,0.5872306699791984,0.05171280403184574,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,100.0,310.92777777777775,0.1,0.03048,FAC012,12
Q0001896,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33545313_64830512_97719214,4056411,CEDAR BAYOU PLANT,48201,2,33545313,64830512,97719214,10200701,SO2,-94.91785,29.824222,314685.0757821844,3300850.8553402675,0.0,0.004100314074939741,0.00011795225640514175,20.4136,0.5872306699791984,0.00020086188006719744,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,143.0,43.586400000000005,5.58,1.700784,340.0,444.26111111111106,45.2,13.77696,FAC012,12
Q0001897,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33545413_31993512_6408814,4056411,CEDAR BAYOU PLANT,48201,2,33545413,31993512,6408814,30182002,SO2,-94.918408,29.827416999999997,314637.0474649432,3301205.877106593,0.0,0.005964093199912351,0.0001715669184074789,20.4136,0.5872306699791984,0.00029216273464319626,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,1.0,0.3048,0.5,0.1524,115.0,319.26111111111106,0.1,0.03048,FAC012,12
Q0001898,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33545513_64837412_97718514,4056411,CEDAR BAYOU PLANT,48201,2,33545513,64837412,97718514,10200701,SO2,-94.917725,29.823647,314696.0950978962,3300786.92303613,0.0,0.004473069899934263,0.00012867518880560916,20.4136,0.5872306699791984,0.00021912205098239718,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,143.0,43.586400000000005,5.58,1.700784,340.0,444.26111111111106,45.2,13.77696,FAC012,12
Q0001899,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33547313_64832512_97719114,4056411,CEDAR BAYOU PLANT,48201,2,33547313,64832512,97719114,10200701,SO2,-94.91785,29.824222,314685.0757821844,3300850.8553402675,0.0,0.004473069899934263,0.00012867518880560916,20.4136,0.5872306699791984,0.00021912205098239718,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,143.0,43.586400000000005,5.58,1.700784,340.0,444.26111111111106,45.2,13.77696,FAC012,12
Q0001900,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33549113_31988412_6405114,4056411,CEDAR BAYOU PLANT,48201,2,33549113,31988412,6405114,40301199,SO2,-94.91495,29.826447,314969.44638081465,3301092.8029359197,0.0,1.2073561171572567,0.03473157804511401,20.4136,0.5872306699791984,0.05914469359433205,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC012,12
Q0001901,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33549213_31994512_6405014,4056411,CEDAR BAYOU PLANT,48201,2,33549213,31994512,6405014,40301199,SO2,-94.915581,29.826344,314908.2750280038,3301082.401019833,0.0,1.051916938134541,0.030260115234119093,20.4136,0.5872306699791984,0.051530202322693744,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC012,12
Q0001902,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33549613_31992612_6404514,4056411,CEDAR BAYOU PLANT,48201,2,33549613,31992612,6404514,40301199,SO2,-94.921339,29.827761,314354.42671779357,3301248.7277143667,0.0,1.8458868453728725,0.05309996124711472,20.4136,0.5872306699791984,0.09042436637206924,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,47.0,14.3256,3.0,0.9144,77.0,298.15,0.1,0.03048,FAC012,12
Q0001903,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33550513_31987512_6349214,4056411,CEDAR BAYOU PLANT,48201,2,33550513,31987512,6349214,10200701,SO2,-94.917883,29.824383,314682.18369108776,3300868.7531704605,0.0,0.003727558249945219,0.0001072293240046743,20.4136,0.5872306699791984,0.00018260170915199766,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,130.0,39.624,7.83,2.386584,350.0,449.8166666666666,10.0,3.048,FAC012,12
Q0001904,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4056411_33550913_31993612_6348814,4056411,CEDAR BAYOU PLANT,48201,2,33550913,31993612,6348814,30182002,SO2,-94.918408,29.827416999999997,314637.0474649432,3301205.877106593,0.0,0.005964093199912351,0.0001715669184074789,20.4136,0.5872306699791984,0.00029216273464319626,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,1.0,0.3048,0.5,0.1524,115.0,319.26111111111106,0.1,0.03048,FAC012,12
Q0000055,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4925111_106731613_110289912_151150114,4925111,CHANNELVIEW COMPLEX,48201,2,106731613,110289912,151150114,30125899,SO2,-95.119489,29.831569,295212.10944107524,3302006.846406108,0.0,0.7009260186702511,0.020163286022533197,18.9393,0.5448200135173136,0.037009077350812915,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,10.0,3.048,0.13,0.039624,90.0,305.3722222222222,0.1,0.03048,FAC013,13
